LMacro_01,LMacro_02,LMacro_03,LMacro_04,LMacro_05,LMacro_06,LMacro_07,LMacro_08,RMacro_01,RMacro_02,RMacro_03,RMacro_04,RMacro_05,RMacro_06,RMacro_07,RMacro_08
-24.820800000001327,-23.12039999999979,-12.005400000001828,1.7044000000023516,7.355799999997544,9.259400000002643,7.540999999997439,9.523400000000038,-93.01759999999922,-159.0809999999983,-130.04359999999724,-87.09900000000198,13.10679999999411,20.34939999999915,21.969200000006822,5.623200000001816
-23.820800000001327,-23.12039999999979,-11.005400000001828,2.7044000000023516,7.355799999997544,10.259400000002643,7.540999999997439,9.523400000000038,-93.01759999999922,-158.0809999999983,-130.04359999999724,-89.09900000000198,13.10679999999411,20.34939999999915,22.969200000006822,5.623200000001816
-21.820800000001327,-23.12039999999979,-9.005400000001828,3.7044000000023516,8.355799999997544,10.259400000002643,7.540999999997439,10.523400000000038,-93.01759999999922,-157.0809999999983,-131.04359999999724,-90.09900000000198,14.10679999999411,21.34939999999915,24.969200000006822,5.623200000001816
-19.820800000001327,-22.12039999999979,-7.005400000001828,4.704400000002352,8.355799999997544,11.259400000002643,8.540999999997439,11.523400000000038,-93.01759999999922,-157.0809999999983,-131.04359999999724,-90.09900000000198,15.10679999999411,22.34939999999915,25.969200000006822,6.623200000001816
-18.820800000001327,-20.12039999999979,-5.005400000001828,4.704400000002352,9.355799999997544,12.259400000002643,9.540999999997439,11.523400000000038,-94.01759999999922,-158.0809999999983,-130.04359999999724,-90.09900000000198,16.10679999999411,22.34939999999915,24.969200000006822,6.623200000001816
-17.820800000001327,-19.12039999999979,-4.005400000001828,4.704400000002352,10.355799999997544,12.259400000002643,10.540999999997439,11.523400000000038,-95.01759999999922,-158.0809999999983,-130.04359999999724,-89.09900000000198,16.10679999999411,22.34939999999915,24.969200000006822,6.623200000001816
-17.820800000001327,-18.12039999999979,-2.0054000000018277,5.704400000002352,10.355799999997544,12.259400000002643,10.540999999997439,11.523400000000038,-95.01759999999922,-158.0809999999983,-129.04359999999724,-88.09900000000198,18.10679999999411,23.34939999999915,25.969200000006822,6.623200000001816
-15.820800000001327,-17.12039999999979,-1.0054000000018277,6.704400000002352,11.355799999997544,13.259400000002643,11.540999999997439,12.523400000000038,-93.01759999999922,-157.0809999999983,-128.04359999999724,-86.09900000000198,20.10679999999411,25.34939999999915,28.969200000006822,8.623200000001816
-14.820800000001327,-15.12039999999979,-1.0054000000018277,7.704400000002352,12.355799999997544,14.259400000002643,12.540999999997439,14.523400000000038,-91.01759999999922,-156.0809999999983,-127.04359999999724,-86.09900000000198,22.10679999999411,26.34939999999915,29.969200000006822,9.623200000001816
-13.820800000001327,-14.12039999999979,-2.0054000000018277,7.704400000002352,12.355799999997544,15.259400000002643,12.540999999997439,14.523400000000038,-92.01759999999922,-156.0809999999983,-127.04359999999724,-87.09900000000198,22.10679999999411,26.34939999999915,28.969200000006822,10.623200000001816
-14.820800000001327,-15.12039999999979,-4.005400000001828,5.704400000002352,11.355799999997544,13.259400000002643,10.540999999997439,13.523400000000038,-94.01759999999922,-157.0809999999983,-129.04359999999724,-89.09900000000198,20.10679999999411,24.34939999999915,26.969200000006822,8.623200000001816
-16.820800000001327,-17.12039999999979,-5.005400000001828,4.704400000002352,9.355799999997544,11.259400000002643,8.540999999997439,12.523400000000038,-97.01759999999922,-158.0809999999983,-130.04359999999724,-91.09900000000198,18.10679999999411,22.34939999999915,24.969200000006822,5.623200000001816
-17.820800000001327,-20.12039999999979,-4.005400000001828,3.7044000000023516,7.355799999997544,9.259400000002643,8.540999999997439,11.523400000000038,-98.01759999999922,-159.0809999999983,-131.04359999999724,-92.09900000000198,17.10679999999411,22.34939999999915,23.969200000006822,3.623200000001816
-17.820800000001327,-20.12039999999979,-4.005400000001828,3.7044000000023516,6.355799999997544,8.259400000002643,8.540999999997439,11.523400000000038,-98.01759999999922,-159.0809999999983,-132.04359999999724,-93.09900000000198,17.10679999999411,22.34939999999915,24.969200000006822,2.623200000001816
-17.820800000001327,-20.12039999999979,-5.005400000001828,3.7044000000023516,6.355799999997544,9.259400000002643,8.540999999997439,10.523400000000038,-100.01759999999922,-161.0809999999983,-134.04359999999724,-94.09900000000198,17.10679999999411,22.34939999999915,23.969200000006822,2.623200000001816
-17.820800000001327,-19.12039999999979,-7.005400000001828,2.7044000000023516,5.355799999997544,9.259400000002643,7.540999999997439,9.523400000000038,-102.01759999999922,-163.0809999999983,-136.04359999999724,-94.09900000000198,16.10679999999411,21.34939999999915,22.969200000006822,2.623200000001816
-18.820800000001327,-20.12039999999979,-9.005400000001828,1.7044000000023516,5.355799999997544,8.259400000002643,6.540999999997439,9.523400000000038,-105.01759999999922,-164.0809999999983,-136.04359999999724,-95.09900000000198,16.10679999999411,19.34939999999915,19.969200000006822,1.623200000001816
-18.820800000001327,-21.12039999999979,-8.005400000001828,2.7044000000023516,6.355799999997544,8.259400000002643,6.540999999997439,11.523400000000038,-106.01759999999922,-164.0809999999983,-136.04359999999724,-94.09900000000198,15.10679999999411,19.34939999999915,18.969200000006822,0.6232000000018161
-17.820800000001327,-21.12039999999979,-7.005400000001828,3.7044000000023516,7.355799999997544,9.259400000002643,7.540999999997439,12.523400000000038,-106.01759999999922,-163.0809999999983,-134.04359999999724,-94.09900000000198,16.10679999999411,19.34939999999915,18.969200000006822,-0.3767999999981839
-15.820800000001327,-20.12039999999979,-7.005400000001828,3.7044000000023516,7.355799999997544,9.259400000002643,7.540999999997439,12.523400000000038,-106.01759999999922,-163.0809999999983,-134.04359999999724,-95.09900000000198,16.10679999999411,20.34939999999915,18.969200000006822,-1.376799999998184
-14.820800000001327,-19.12039999999979,-8.005400000001828,3.7044000000023516,6.355799999997544,8.259400000002643,7.540999999997439,10.523400000000038,-107.01759999999922,-164.0809999999983,-135.04359999999724,-97.09900000000198,15.10679999999411,20.34939999999915,17.969200000006822,-2.376799999998184
-15.820800000001327,-20.12039999999979,-9.005400000001828,1.7044000000023516,4.355799999997544,7.259400000002643,5.540999999997439,7.523400000000038,-108.01759999999922,-166.0809999999983,-136.04359999999724,-97.09900000000198,14.10679999999411,19.34939999999915,16.969200000006822,-3.376799999998184
-17.820800000001327,-21.12039999999979,-10.005400000001828,-0.2955999999976484,2.3557999999975436,5.259400000002643,3.540999999997439,6.523400000000038,-109.01759999999922,-167.0809999999983,-137.04359999999724,-97.09900000000198,13.10679999999411,18.34939999999915,15.969200000006822,-5.376799999998184
-18.820800000001327,-23.12039999999979,-11.005400000001828,-1.2955999999976484,2.3557999999975436,3.2594000000026426,3.540999999997439,7.523400000000038,-111.01759999999922,-166.0809999999983,-137.04359999999724,-96.09900000000198,12.10679999999411,18.34939999999915,15.969200000006822,-6.376799999998184
-19.820800000001327,-24.12039999999979,-12.005400000001828,-1.2955999999976484,2.3557999999975436,3.2594000000026426,3.540999999997439,9.523400000000038,-112.01759999999922,-167.0809999999983,-137.04359999999724,-97.09900000000198,11.10679999999411,18.34939999999915,14.969200000006822,-7.376799999998184
-19.820800000001327,-24.12039999999979,-12.005400000001828,-1.2955999999976484,2.3557999999975436,3.2594000000026426,3.540999999997439,9.523400000000038,-114.01759999999922,-167.0809999999983,-138.04359999999724,-99.09900000000198,11.10679999999411,17.34939999999915,13.969200000006822,-8.376799999998184
-19.820800000001327,-24.12039999999979,-13.005400000001828,-1.2955999999976484,1.3557999999975436,4.259400000002643,3.540999999997439,9.523400000000038,-114.01759999999922,-168.0809999999983,-138.04359999999724,-99.09900000000198,11.10679999999411,17.34939999999915,13.969200000006822,-9.376799999998184
-18.820800000001327,-24.12039999999979,-12.005400000001828,-0.2955999999976484,1.3557999999975436,5.259400000002643,3.540999999997439,9.523400000000038,-113.01759999999922,-167.0809999999983,-137.04359999999724,-98.09900000000198,12.10679999999411,17.34939999999915,14.969200000006822,-8.376799999998184
-18.820800000001327,-24.12039999999979,-11.005400000001828,0.7044000000023516,1.3557999999975436,6.259400000002643,5.540999999997439,10.523400000000038,-113.01759999999922,-165.0809999999983,-136.04359999999724,-97.09900000000198,13.10679999999411,17.34939999999915,14.969200000006822,-7.376799999998184
-18.820800000001327,-24.12039999999979,-11.005400000001828,0.7044000000023516,2.3557999999975436,6.259400000002643,6.540999999997439,10.523400000000038,-114.01759999999922,-164.0809999999983,-136.04359999999724,-97.09900000000198,13.10679999999411,17.34939999999915,14.969200000006822,-7.376799999998184
-20.820800000001327,-26.12039999999979,-13.005400000001828,-0.2955999999976484,2.3557999999975436,5.259400000002643,5.540999999997439,10.523400000000038,-116.01759999999922,-166.0809999999983,-138.04359999999724,-99.09900000000198,12.10679999999411,17.34939999999915,12.969200000006822,-9.376799999998184
-21.820800000001327,-27.12039999999979,-14.005400000001828,-1.2955999999976484,0.35579999999754364,3.2594000000026426,3.540999999997439,9.523400000000038,-118.01759999999922,-168.0809999999983,-140.04359999999724,-100.09900000000198,9.10679999999411,15.34939999999915,11.969200000006822,-10.376799999998184
-23.820800000001327,-29.12039999999979,-14.005400000001828,-2.2955999999976484,-0.6442000000024564,1.2594000000026426,1.5409999999974389,8.523400000000038,-120.01759999999922,-170.0809999999983,-141.04359999999724,-101.09900000000198,7.106799999994109,14.34939999999915,10.969200000006822,-11.376799999998184
-24.820800000001327,-30.12039999999979,-14.005400000001828,-2.2955999999976484,-2.6442000000024564,0.25940000000264263,1.5409999999974389,8.523400000000038,-120.01759999999922,-171.0809999999983,-140.04359999999724,-100.09900000000198,6.106799999994109,13.34939999999915,9.969200000006822,-12.376799999998184
-26.820800000001327,-31.12039999999979,-16.005400000001828,-3.2955999999976484,-3.6442000000024564,-0.7405999999973574,2.540999999997439,8.523400000000038,-121.01759999999922,-172.0809999999983,-140.04359999999724,-100.09900000000198,5.106799999994109,12.34939999999915,8.969200000006822,-12.376799999998184
-27.820800000001327,-32.12039999999979,-19.005400000001828,-5.295599999997648,-4.644200000002456,-1.7405999999973574,2.540999999997439,7.523400000000038,-122.01759999999922,-174.0809999999983,-142.04359999999724,-101.09900000000198,4.106799999994109,11.34939999999915,7.969200000006822,-12.376799999998184
-28.820800000001327,-33.12039999999979,-22.005400000001828,-6.295599999997648,-5.644200000002456,-2.7405999999973574,1.5409999999974389,7.523400000000038,-123.01759999999922,-175.0809999999983,-143.04359999999724,-102.09900000000198,4.106799999994109,12.34939999999915,7.969200000006822,-13.376799999998184
-27.820800000001327,-32.12039999999979,-21.005400000001828,-6.295599999997648,-5.644200000002456,-2.7405999999973574,0.5409999999974389,8.523400000000038,-122.01759999999922,-175.0809999999983,-142.04359999999724,-100.09900000000198,5.106799999994109,13.34939999999915,8.969200000006822,-13.376799999998184
-25.820800000001327,-31.12039999999979,-19.005400000001828,-4.295599999997648,-4.644200000002456,-0.7405999999973574,2.540999999997439,10.523400000000038,-121.01759999999922,-171.0809999999983,-140.04359999999724,-98.09900000000198,7.106799999994109,15.34939999999915,11.969200000006822,-11.376799999998184
-24.820800000001327,-29.12039999999979,-17.005400000001828,-2.2955999999976484,-2.6442000000024564,1.2594000000026426,4.540999999997439,12.523400000000038,-119.01759999999922,-167.0809999999983,-137.04359999999724,-96.09900000000198,10.10679999999411,17.34939999999915,13.969200000006822,-9.376799999998184
-23.820800000001327,-28.12039999999979,-17.005400000001828,-1.2955999999976484,-2.6442000000024564,2.2594000000026426,6.540999999997439,12.523400000000038,-117.01759999999922,-165.0809999999983,-135.04359999999724,-95.09900000000198,11.10679999999411,17.34939999999915,13.969200000006822,-8.376799999998184
-23.820800000001327,-28.12039999999979,-18.005400000001828,-1.2955999999976484,-2.6442000000024564,2.2594000000026426,6.540999999997439,12.523400000000038,-117.01759999999922,-165.0809999999983,-135.04359999999724,-95.09900000000198,11.10679999999411,18.34939999999915,13.969200000006822,-8.376799999998184
-23.820800000001327,-28.12039999999979,-18.005400000001828,-2.2955999999976484,-3.6442000000024564,2.2594000000026426,4.540999999997439,12.523400000000038,-117.01759999999922,-166.0809999999983,-134.04359999999724,-94.09900000000198,11.10679999999411,19.34939999999915,13.969200000006822,-8.376799999998184
-23.820800000001327,-29.12039999999979,-18.005400000001828,-2.2955999999976484,-3.6442000000024564,1.2594000000026426,3.540999999997439,13.523400000000038,-117.01759999999922,-166.0809999999983,-133.04359999999724,-92.09900000000198,11.10679999999411,20.34939999999915,15.969200000006822,-9.376799999998184
-24.820800000001327,-29.12039999999979,-17.005400000001828,-2.2955999999976484,-3.6442000000024564,1.2594000000026426,4.540999999997439,14.523400000000038,-118.01759999999922,-166.0809999999983,-133.04359999999724,-91.09900000000198,10.10679999999411,20.34939999999915,16.969200000006822,-8.376799999998184
-25.820800000001327,-30.12039999999979,-18.005400000001828,-2.2955999999976484,-3.6442000000024564,1.2594000000026426,6.540999999997439,15.523400000000038,-117.01759999999922,-166.0809999999983,-133.04359999999724,-90.09900000000198,10.10679999999411,20.34939999999915,17.969200000006822,-7.376799999998184
-25.820800000001327,-29.12039999999979,-18.005400000001828,-3.2955999999976484,-3.6442000000024564,1.2594000000026426,7.540999999997439,14.523400000000038,-116.01759999999922,-166.0809999999983,-133.04359999999724,-90.09900000000198,11.10679999999411,21.34939999999915,17.969200000006822,-6.376799999998184
-25.820800000001327,-29.12039999999979,-18.005400000001828,-3.2955999999976484,-2.6442000000024564,2.2594000000026426,6.540999999997439,14.523400000000038,-115.01759999999922,-166.0809999999983,-131.04359999999724,-89.09900000000198,13.10679999999411,22.34939999999915,18.969200000006822,-5.376799999998184
-24.820800000001327,-28.12039999999979,-17.005400000001828,-1.2955999999976484,-1.6442000000024564,3.2594000000026426,6.540999999997439,16.523400000000038,-113.01759999999922,-166.0809999999983,-130.04359999999724,-88.09900000000198,15.10679999999411,25.34939999999915,19.969200000006822,-5.376799999998184
-23.820800000001327,-27.12039999999979,-16.005400000001828,0.7044000000023516,-0.6442000000024564,4.259400000002643,7.540999999997439,17.523400000000038,-111.01759999999922,-165.0809999999983,-129.04359999999724,-87.09900000000198,15.10679999999411,26.34939999999915,21.969200000006822,-5.376799999998184
-22.820800000001327,-27.12039999999979,-16.005400000001828,1.7044000000023516,-0.6442000000024564,5.259400000002643,8.540999999997439,18.523400000000038,-111.01759999999922,-165.0809999999983,-129.04359999999724,-87.09900000000198,15.10679999999411,26.34939999999915,21.969200000006822,-5.376799999998184
-23.820800000001327,-27.12039999999979,-17.005400000001828,1.7044000000023516,-0.6442000000024564,5.259400000002643,9.540999999997439,18.523400000000038,-111.01759999999922,-165.0809999999983,-129.04359999999724,-87.09900000000198,13.10679999999411,25.34939999999915,20.969200000006822,-5.376799999998184
-22.820800000001327,-27.12039999999979,-16.005400000001828,0.7044000000023516,-1.6442000000024564,4.259400000002643,9.540999999997439,18.523400000000038,-111.01759999999922,-165.0809999999983,-128.04359999999724,-86.09900000000198,13.10679999999411,26.34939999999915,19.969200000006822,-5.376799999998184
-22.820800000001327,-26.12039999999979,-14.005400000001828,-0.2955999999976484,-0.6442000000024564,5.259400000002643,9.540999999997439,19.523400000000038,-110.01759999999922,-164.0809999999983,-126.04359999999724,-85.09900000000198,14.10679999999411,27.34939999999915,20.969200000006822,-5.376799999998184
-21.820800000001327,-25.12039999999979,-12.005400000001828,0.7044000000023516,0.35579999999754364,5.259400000002643,9.540999999997439,19.523400000000038,-109.01759999999922,-163.0809999999983,-125.04359999999724,-84.09900000000198,14.10679999999411,28.34939999999915,20.969200000006822,-6.376799999998184
-22.820800000001327,-25.12039999999979,-12.005400000001828,1.7044000000023516,1.3557999999975436,5.259400000002643,9.540999999997439,19.523400000000038,-108.01759999999922,-164.0809999999983,-124.04359999999724,-84.09900000000198,14.10679999999411,28.34939999999915,21.969200000006822,-7.376799999998184
-22.820800000001327,-24.12039999999979,-13.005400000001828,1.7044000000023516,1.3557999999975436,4.259400000002643,9.540999999997439,18.523400000000038,-107.01759999999922,-164.0809999999983,-124.04359999999724,-84.09900000000198,14.10679999999411,28.34939999999915,22.969200000006822,-7.376799999998184
-22.820800000001327,-24.12039999999979,-14.005400000001828,1.7044000000023516,0.35579999999754364,4.259400000002643,9.540999999997439,18.523400000000038,-106.01759999999922,-165.0809999999983,-124.04359999999724,-83.09900000000198,15.10679999999411,29.34939999999915,22.969200000006822,-5.376799999998184
-21.820800000001327,-23.12039999999979,-13.005400000001828,1.7044000000023516,-0.6442000000024564,4.259400000002643,9.540999999997439,18.523400000000038,-105.01759999999922,-166.0809999999983,-123.04359999999724,-82.09900000000198,16.10679999999411,30.34939999999915,21.969200000006822,-4.376799999998184
-21.820800000001327,-23.12039999999979,-12.005400000001828,2.7044000000023516,-0.6442000000024564,4.259400000002643,9.540999999997439,19.523400000000038,-104.01759999999922,-167.0809999999983,-122.04359999999724,-82.09900000000198,16.10679999999411,31.34939999999915,20.969200000006822,-4.376799999998184
-21.820800000001327,-22.12039999999979,-12.005400000001828,3.7044000000023516,-0.6442000000024564,3.2594000000026426,8.540999999997439,20.523400000000038,-104.01759999999922,-168.0809999999983,-123.04359999999724,-82.09900000000198,15.10679999999411,31.34939999999915,20.969200000006822,-5.376799999998184
-21.820800000001327,-21.12039999999979,-11.005400000001828,4.704400000002352,0.35579999999754364,2.2594000000026426,7.540999999997439,19.523400000000038,-104.01759999999922,-168.0809999999983,-123.04359999999724,-82.09900000000198,14.10679999999411,31.34939999999915,20.969200000006822,-6.376799999998184
-21.820800000001327,-20.12039999999979,-10.005400000001828,4.704400000002352,1.3557999999975436,3.2594000000026426,7.540999999997439,19.523400000000038,-103.01759999999922,-168.0809999999983,-123.04359999999724,-82.09900000000198,15.10679999999411,31.34939999999915,22.969200000006822,-6.376799999998184
-21.820800000001327,-19.12039999999979,-9.005400000001828,4.704400000002352,1.3557999999975436,4.259400000002643,8.540999999997439,20.523400000000038,-102.01759999999922,-167.0809999999983,-123.04359999999724,-81.09900000000198,17.10679999999411,31.34939999999915,23.969200000006822,-5.376799999998184
-20.820800000001327,-18.12039999999979,-7.005400000001828,5.704400000002352,2.3557999999975436,5.259400000002643,9.540999999997439,21.523400000000038,-102.01759999999922,-167.0809999999983,-123.04359999999724,-81.09900000000198,18.10679999999411,32.34939999999915,23.969200000006822,-4.376799999998184
-20.820800000001327,-18.12039999999979,-7.005400000001828,7.704400000002352,2.3557999999975436,5.259400000002643,9.540999999997439,21.523400000000038,-103.01759999999922,-169.0809999999983,-122.04359999999724,-82.09900000000198,18.10679999999411,32.34939999999915,22.969200000006822,-4.376799999998184
-20.820800000001327,-18.12039999999979,-7.005400000001828,8.704400000002352,2.3557999999975436,4.259400000002643,10.540999999997439,21.523400000000038,-103.01759999999922,-170.0809999999983,-122.04359999999724,-82.09900000000198,17.10679999999411,31.34939999999915,21.969200000006822,-5.376799999998184
-19.820800000001327,-18.12039999999979,-7.005400000001828,8.704400000002352,2.3557999999975436,4.259400000002643,10.540999999997439,20.523400000000038,-104.01759999999922,-172.0809999999983,-122.04359999999724,-82.09900000000198,16.10679999999411,31.34939999999915,22.969200000006822,-5.376799999998184
-20.820800000001327,-18.12039999999979,-8.005400000001828,6.704400000002352,1.3557999999975436,4.259400000002643,9.540999999997439,20.523400000000038,-104.01759999999922,-173.0809999999983,-122.04359999999724,-82.09900000000198,16.10679999999411,31.34939999999915,22.969200000006822,-6.376799999998184
-21.820800000001327,-19.12039999999979,-9.005400000001828,3.7044000000023516,-0.6442000000024564,2.2594000000026426,8.540999999997439,19.523400000000038,-106.01759999999922,-175.0809999999983,-124.04359999999724,-83.09900000000198,15.10679999999411,30.34939999999915,21.969200000006822,-7.376799999998184
-23.820800000001327,-22.12039999999979,-10.005400000001828,2.7044000000023516,-2.6442000000024564,1.2594000000026426,6.540999999997439,18.523400000000038,-107.01759999999922,-178.0809999999983,-127.04359999999724,-86.09900000000198,13.10679999999411,28.34939999999915,18.969200000006822,-9.376799999998184
-23.820800000001327,-24.12039999999979,-11.005400000001828,3.7044000000023516,-3.6442000000024564,-0.7405999999973574,4.540999999997439,16.523400000000038,-107.01759999999922,-180.0809999999983,-129.04359999999724,-88.09900000000198,12.10679999999411,26.34939999999915,16.969200000006822,-10.376799999998184
-23.820800000001327,-24.12039999999979,-10.005400000001828,3.7044000000023516,-2.6442000000024564,-1.7405999999973574,3.540999999997439,16.523400000000038,-106.01759999999922,-180.0809999999983,-129.04359999999724,-89.09900000000198,12.10679999999411,25.34939999999915,16.969200000006822,-11.376799999998184
-22.820800000001327,-24.12039999999979,-10.005400000001828,3.7044000000023516,-1.6442000000024564,-1.7405999999973574,3.540999999997439,15.523400000000038,-106.01759999999922,-180.0809999999983,-127.04359999999724,-88.09900000000198,13.10679999999411,25.34939999999915,16.969200000006822,-12.376799999998184
-22.820800000001327,-23.12039999999979,-10.005400000001828,3.7044000000023516,-1.6442000000024564,-1.7405999999973574,3.540999999997439,15.523400000000038,-106.01759999999922,-180.0809999999983,-127.04359999999724,-87.09900000000198,13.10679999999411,25.34939999999915,16.969200000006822,-12.376799999998184
-23.820800000001327,-24.12039999999979,-12.005400000001828,2.7044000000023516,-1.6442000000024564,-1.7405999999973574,3.540999999997439,14.523400000000038,-106.01759999999922,-180.0809999999983,-127.04359999999724,-88.09900000000198,13.10679999999411,25.34939999999915,15.969200000006822,-14.376799999998184
-24.820800000001327,-24.12039999999979,-13.005400000001828,2.7044000000023516,-2.6442000000024564,-3.7405999999973574,3.540999999997439,13.523400000000038,-105.01759999999922,-180.0809999999983,-129.04359999999724,-89.09900000000198,12.10679999999411,25.34939999999915,14.969200000006822,-15.376799999998184
-25.820800000001327,-24.12039999999979,-13.005400000001828,3.7044000000023516,-2.6442000000024564,-3.7405999999973574,2.540999999997439,13.523400000000038,-104.01759999999922,-180.0809999999983,-129.04359999999724,-89.09900000000198,12.10679999999411,25.34939999999915,14.969200000006822,-15.376799999998184
-24.820800000001327,-24.12039999999979,-11.005400000001828,3.7044000000023516,-1.6442000000024564,-2.7405999999973574,2.540999999997439,15.523400000000038,-102.01759999999922,-179.0809999999983,-128.04359999999724,-88.09900000000198,15.10679999999411,27.34939999999915,14.969200000006822,-13.376799999998184
-24.820800000001327,-23.12039999999979,-10.005400000001828,3.7044000000023516,-0.6442000000024564,-1.7405999999973574,2.540999999997439,17.523400000000038,-100.01759999999922,-178.0809999999983,-126.04359999999724,-87.09900000000198,17.10679999999411,28.34939999999915,16.969200000006822,-12.376799999998184
-23.820800000001327,-23.12039999999979,-11.005400000001828,4.704400000002352,-0.6442000000024564,-0.7405999999973574,3.540999999997439,17.523400000000038,-100.01759999999922,-178.0809999999983,-125.04359999999724,-87.09900000000198,18.10679999999411,28.34939999999915,17.969200000006822,-12.376799999998184
-23.820800000001327,-24.12039999999979,-12.005400000001828,5.704400000002352,-1.6442000000024564,0.25940000000264263,3.540999999997439,17.523400000000038,-99.01759999999922,-178.0809999999983,-125.04359999999724,-87.09900000000198,18.10679999999411,29.34939999999915,18.969200000006822,-12.376799999998184
-22.820800000001327,-24.12039999999979,-12.005400000001828,7.704400000002352,-1.6442000000024564,0.25940000000264263,3.540999999997439,17.523400000000038,-98.01759999999922,-178.0809999999983,-124.04359999999724,-86.09900000000198,18.10679999999411,29.34939999999915,19.969200000006822,-12.376799999998184
-21.820800000001327,-24.12039999999979,-11.005400000001828,8.704400000002352,-0.6442000000024564,0.25940000000264263,3.540999999997439,17.523400000000038,-97.01759999999922,-178.0809999999983,-123.04359999999724,-86.09900000000198,19.10679999999411,30.34939999999915,19.969200000006822,-11.376799999998184
-22.820800000001327,-23.12039999999979,-11.005400000001828,8.704400000002352,-0.6442000000024564,0.25940000000264263,2.540999999997439,17.523400000000038,-97.01759999999922,-178.0809999999983,-122.04359999999724,-86.09900000000198,20.10679999999411,31.34939999999915,18.969200000006822,-11.376799999998184
-23.820800000001327,-23.12039999999979,-12.005400000001828,6.704400000002352,-0.6442000000024564,-0.7405999999973574,2.540999999997439,16.523400000000038,-97.01759999999922,-180.0809999999983,-123.04359999999724,-86.09900000000198,20.10679999999411,31.34939999999915,17.969200000006822,-12.376799999998184
-24.820800000001327,-24.12039999999979,-14.005400000001828,5.704400000002352,-0.6442000000024564,-1.7405999999973574,2.540999999997439,16.523400000000038,-97.01759999999922,-181.0809999999983,-124.04359999999724,-87.09900000000198,19.10679999999411,30.34939999999915,16.969200000006822,-13.376799999998184
-25.820800000001327,-26.12039999999979,-16.005400000001828,3.7044000000023516,-1.6442000000024564,-2.7405999999973574,2.540999999997439,16.523400000000038,-97.01759999999922,-181.0809999999983,-125.04359999999724,-87.09900000000198,19.10679999999411,30.34939999999915,17.969200000006822,-13.376799999998184
-26.820800000001327,-28.12039999999979,-16.005400000001828,3.7044000000023516,-1.6442000000024564,-2.7405999999973574,2.540999999997439,16.523400000000038,-97.01759999999922,-181.0809999999983,-125.04359999999724,-87.09900000000198,20.10679999999411,29.34939999999915,17.969200000006822,-13.376799999998184
-26.820800000001327,-29.12039999999979,-16.005400000001828,4.704400000002352,-1.6442000000024564,-1.7405999999973574,2.540999999997439,16.523400000000038,-98.01759999999922,-182.0809999999983,-125.04359999999724,-87.09900000000198,20.10679999999411,28.34939999999915,16.969200000006822,-14.376799999998184
-27.820800000001327,-29.12039999999979,-15.005400000001828,3.7044000000023516,-2.6442000000024564,-1.7405999999973574,2.540999999997439,15.523400000000038,-99.01759999999922,-183.0809999999983,-126.04359999999724,-87.09900000000198,21.10679999999411,28.34939999999915,15.969200000006822,-15.376799999998184
-28.820800000001327,-29.12039999999979,-16.005400000001828,2.7044000000023516,-2.6442000000024564,-1.7405999999973574,2.540999999997439,15.523400000000038,-98.01759999999922,-184.0809999999983,-126.04359999999724,-88.09900000000198,21.10679999999411,28.34939999999915,16.969200000006822,-15.376799999998184
-27.820800000001327,-28.12039999999979,-16.005400000001828,1.7044000000023516,-2.6442000000024564,-2.7405999999973574,1.5409999999974389,15.523400000000038,-96.01759999999922,-183.0809999999983,-126.04359999999724,-87.09900000000198,22.10679999999411,29.34939999999915,17.969200000006822,-14.376799999998184
-26.820800000001327,-28.12039999999979,-16.005400000001828,1.7044000000023516,-2.6442000000024564,-3.7405999999973574,0.5409999999974389,16.523400000000038,-93.01759999999922,-182.0809999999983,-124.04359999999724,-85.09900000000198,23.10679999999411,29.34939999999915,18.969200000006822,-13.376799999998184
-26.820800000001327,-28.12039999999979,-16.005400000001828,1.7044000000023516,-2.6442000000024564,-2.7405999999973574,0.5409999999974389,16.523400000000038,-92.01759999999922,-183.0809999999983,-123.04359999999724,-84.09900000000198,23.10679999999411,30.34939999999915,18.969200000006822,-12.376799999998184
-25.820800000001327,-28.12039999999979,-16.005400000001828,3.7044000000023516,-2.6442000000024564,-2.7405999999973574,0.5409999999974389,16.523400000000038,-92.01759999999922,-184.0809999999983,-123.04359999999724,-83.09900000000198,23.10679999999411,30.34939999999915,17.969200000006822,-12.376799999998184
-24.820800000001327,-28.12039999999979,-16.005400000001828,4.704400000002352,-2.6442000000024564,-1.7405999999973574,1.5409999999974389,15.523400000000038,-91.01759999999922,-185.0809999999983,-123.04359999999724,-82.09900000000198,24.10679999999411,30.34939999999915,18.969200000006822,-13.376799999998184
-23.820800000001327,-27.12039999999979,-16.005400000001828,5.704400000002352,-0.6442000000024564,-1.7405999999973574,3.540999999997439,17.523400000000038,-89.01759999999922,-184.0809999999983,-121.04359999999724,-81.09900000000198,26.10679999999411,33.34939999999915,20.969200000006822,-12.376799999998184
-21.820800000001327,-26.12039999999979,-14.005400000001828,5.704400000002352,0.35579999999754364,0.25940000000264263,4.540999999997439,19.523400000000038,-87.01759999999922,-182.0809999999983,-120.04359999999724,-79.09900000000198,28.10679999999411,35.34939999999915,24.969200000006822,-9.376799999998184
