RIS_1,RIS_2,RIS_3,RIS_4,RIS_5,RIS_6,RIS_7,RIS_8,RPD_1,RPD_2,RPD_3,RPD_4,RSS_1,RSS_2,RSS_3,RSS_4,RSS_5,RSS_6,RSS_7,RSS_8,RTG_01,RTG_02,RTG_03,RTG_04,RTG_05,RTG_06,RTG_07,RTG_08,RTG_09,RTG_10,RTG_11,RTG_12,RTG_13,RTG_14,RTG_15,RTG_16
-31.25239999999758,10.26879999999801,-107.17020000000048,-72.74139999999898,13.2045999999973,-125.34419999999955,13.65899999999965,-247.98760000000038,-42.009799999999814,76.68280000000232,82.4268000000011,48.50039999999717,-13.055999999996857,-243.89080000000104,-218.62780000000203,-103.72520000000077,-60.36460000000079,-0.6612000000022817,-22.044999999998254,-26.236400000001595,-7.699200000002747,256.20900000000256,39.07979999999952,59.87720000000263,92.01380000000063,181.51600000000326,-82.40280000000348,122.3781999999992,149.91960000000108,41.90759999999864,-26.406999999999243,10.764799999997194,62.15899999999965,58.72780000000057,94.08039999999892,57.39579999999842
-42.25239999999758,-0.7312000000019907,-117.17020000000048,-82.74139999999898,4.204599999997299,-136.34419999999955,4.658999999999651,-256.9876000000004,-51.009799999999814,64.68280000000232,71.4268000000011,38.50039999999717,-24.055999999996857,-254.89080000000104,-227.62780000000203,-112.72520000000077,-68.36460000000079,-8.661200000002282,-31.044999999998254,-34.236400000001595,-17.699200000002747,248.20900000000256,32.07979999999952,56.87720000000263,82.01380000000063,172.51600000000326,-90.40280000000348,116.3781999999992,139.91960000000108,32.90759999999864,-34.40699999999924,3.7647999999971944,51.15899999999965,48.72780000000057,85.08039999999892,48.39579999999842
-44.25239999999758,-3.7312000000019907,-118.17020000000048,-83.74139999999898,2.204599999997299,-138.34419999999955,2.6589999999996508,-258.9876000000004,-52.009799999999814,60.68280000000232,68.4268000000011,36.50039999999717,-26.055999999996857,-255.89080000000104,-229.62780000000203,-113.72520000000077,-70.36460000000079,-9.661200000002282,-32.044999999998254,-36.236400000001595,-20.699200000002747,245.20900000000256,30.079799999999523,56.87720000000263,79.01380000000063,170.51600000000326,-92.40280000000348,115.3781999999992,136.91960000000108,30.907599999998638,-36.40699999999924,1.7647999999971944,45.15899999999965,46.72780000000057,84.08039999999892,46.39579999999842
-42.25239999999758,-3.7312000000019907,-116.17020000000048,-80.74139999999898,5.204599999997299,-136.34419999999955,5.658999999999651,-256.9876000000004,-51.009799999999814,60.68280000000232,69.4268000000011,37.50039999999717,-23.055999999996857,-252.89080000000104,-227.62780000000203,-110.72520000000077,-68.36460000000079,-7.661200000002282,-30.044999999998254,-34.236400000001595,-19.699200000002747,246.20900000000256,31.079799999999523,59.87720000000263,81.01380000000063,171.51600000000326,-89.40280000000348,117.3781999999992,137.91960000000108,30.907599999998638,-34.40699999999924,3.7647999999971944,43.15899999999965,48.72780000000057,87.08039999999892,48.39579999999842
-36.25239999999758,1.2687999999980093,-109.17020000000048,-73.74139999999898,12.2045999999973,-129.34419999999955,12.65899999999965,-249.98760000000038,-47.009799999999814,65.68280000000232,74.4268000000011,42.50039999999717,-16.055999999996857,-244.89080000000104,-220.62780000000203,-104.72520000000077,-62.36460000000079,-1.6612000000022817,-23.044999999998254,-28.236400000001595,-11.699200000002747,251.20900000000256,35.07979999999952,64.87720000000263,87.01380000000063,176.51600000000326,-84.40280000000348,121.3781999999992,143.91960000000108,34.90759999999864,-28.406999999999243,8.764799999997194,46.15899999999965,53.72780000000057,94.08039999999892,54.39579999999842
-31.25239999999758,7.268799999998009,-104.17020000000048,-68.74139999999898,18.2045999999973,-124.34419999999955,17.65899999999965,-244.98760000000038,-43.009799999999814,68.68280000000232,78.4268000000011,46.50039999999717,-11.055999999996857,-239.89080000000104,-215.62780000000203,-99.72520000000077,-57.36460000000079,3.3387999999977183,-18.044999999998254,-23.236400000001595,-4.699200000002747,256.20900000000256,40.07979999999952,67.87720000000263,92.01380000000063,180.51600000000326,-81.40280000000348,125.3781999999992,148.91960000000108,38.90759999999864,-24.406999999999243,13.764799999997194,50.15899999999965,56.72780000000057,98.08039999999892,57.39579999999842
-24.25239999999758,15.26879999999801,-98.17020000000048,-62.741399999998976,26.2045999999973,-117.34419999999955,25.65899999999965,-238.98760000000038,-37.009799999999814,74.68280000000232,84.4268000000011,53.50039999999717,-5.055999999996857,-232.89080000000104,-207.62780000000203,-92.72520000000077,-49.36460000000079,10.338799999997718,-12.044999999998254,-16.236400000001595,5.300799999997253,264.20900000000256,48.07979999999952,73.87720000000263,99.01380000000063,185.51600000000326,-76.40280000000348,130.3781999999992,155.91960000000108,45.90759999999864,-17.406999999999243,18.764799999997194,57.15899999999965,62.72780000000057,104.08039999999892,62.39579999999842
-17.25239999999758,22.26879999999801,-91.17020000000048,-56.741399999998976,34.2045999999973,-111.34419999999955,32.65899999999965,-232.98760000000038,-30.009799999999814,79.68280000000232,90.4268000000011,59.50039999999717,-0.055999999996856786,-225.89080000000104,-200.62780000000203,-85.72520000000077,-42.36460000000079,18.33879999999772,-6.044999999998254,-9.236400000001595,10.300799999997253,271.20900000000256,54.07979999999952,80.87720000000263,105.01380000000063,192.51600000000326,-70.40280000000348,136.3781999999992,161.91960000000108,52.90759999999864,-11.406999999999243,24.764799999997194,64.15899999999965,68.72780000000057,110.08039999999892,69.39579999999842
-8.252399999997579,29.26879999999801,-83.17020000000048,-47.741399999998976,42.2045999999973,-104.34419999999955,40.65899999999965,-224.98760000000038,-21.009799999999814,86.68280000000232,98.4268000000011,67.50039999999717,7.944000000003143,-216.89080000000104,-191.62780000000203,-76.72520000000077,-33.36460000000079,27.33879999999772,1.9550000000017462,-1.236400000001595,17.300799999997253,279.20900000000256,62.07979999999952,87.87720000000263,114.01380000000063,201.51600000000326,-60.40280000000348,143.3781999999992,170.91960000000108,61.90759999999864,-2.4069999999992433,32.764799999997194,72.15899999999965,77.72780000000057,120.08039999999892,78.39579999999842
3.7476000000024214,38.26879999999801,-70.17020000000048,-35.741399999998976,55.2045999999973,-94.34419999999955,52.65899999999965,-212.98760000000038,-11.009799999999814,95.68280000000232,108.4268000000011,78.50039999999717,20.944000000003143,-203.89080000000104,-181.62780000000203,-64.72520000000077,-21.36460000000079,38.33879999999772,13.955000000001746,10.763599999998405,30.300799999997253,289.20900000000256,72.07979999999952,98.87720000000263,126.01380000000063,212.51600000000326,-46.40280000000348,155.3781999999992,181.91960000000108,72.90759999999864,8.593000000000757,44.764799999997194,83.15899999999965,89.72780000000057,133.08039999999892,91.39579999999842
8.747600000002421,42.26879999999801,-64.17020000000048,-29.741399999998976,62.2045999999973,-89.34419999999955,58.65899999999965,-206.98760000000038,-7.009799999999814,99.68280000000232,112.4268000000011,82.50039999999717,26.944000000003143,-197.89080000000104,-176.62780000000203,-59.72520000000077,-15.364600000000792,43.33879999999772,17.955000000001746,15.763599999998405,38.30079999999725,293.20900000000256,77.07979999999952,102.87720000000263,131.01380000000063,217.51600000000326,-39.40280000000348,161.3781999999992,186.91960000000108,78.90759999999864,13.593000000000757,51.764799999997194,88.15899999999965,94.72780000000057,139.08039999999892,96.39579999999842
6.747600000002421,41.26879999999801,-65.17020000000048,-31.741399999998976,62.2045999999973,-89.34419999999955,58.65899999999965,-207.98760000000038,-9.009799999999814,95.68280000000232,109.4268000000011,79.50039999999717,25.944000000003143,-198.89080000000104,-177.62780000000203,-61.72520000000077,-14.364600000000792,41.33879999999772,16.955000000001746,13.763599999998405,40.30079999999725,291.20900000000256,77.07979999999952,100.87720000000263,131.01380000000063,215.51600000000326,-41.40280000000348,161.3781999999992,184.91960000000108,76.90759999999864,11.593000000000757,50.764799999997194,89.15899999999965,92.72780000000057,138.08039999999892,94.39579999999842
0.7476000000024214,36.26879999999801,-71.17020000000048,-37.741399999998976,57.2045999999973,-95.34419999999955,52.65899999999965,-215.98760000000038,-16.009799999999814,87.68280000000232,101.4268000000011,72.50039999999717,19.944000000003143,-204.89080000000104,-182.62780000000203,-67.72520000000077,-18.36460000000079,36.33879999999772,10.955000000001746,7.763599999998405,33.30079999999725,285.20900000000256,70.07979999999952,92.87720000000263,125.01380000000063,208.51600000000326,-49.40280000000348,155.3781999999992,177.91960000000108,68.90759999999864,5.593000000000757,44.764799999997194,83.15899999999965,85.72780000000057,131.08039999999892,87.39579999999842
-7.252399999997579,28.26879999999801,-79.17020000000048,-45.741399999998976,48.2045999999973,-104.34419999999955,44.65899999999965,-224.98760000000038,-24.009799999999814,78.68280000000232,92.4268000000011,63.50039999999717,11.944000000003143,-211.89080000000104,-190.62780000000203,-75.72520000000077,-25.36460000000079,28.33879999999772,1.9550000000017462,-1.236400000001595,21.300799999997253,276.20900000000256,61.07979999999952,82.87720000000263,116.01380000000063,199.51600000000326,-59.40280000000348,146.3781999999992,168.91960000000108,58.90759999999864,-2.4069999999992433,34.764799999997194,76.15899999999965,77.72780000000057,123.08039999999892,78.39579999999842
-17.25239999999758,16.26879999999801,-88.17020000000048,-56.741399999998976,36.2045999999973,-117.34419999999955,32.65899999999965,-237.98760000000038,-35.009799999999814,65.68280000000232,80.4268000000011,52.50039999999717,1.9440000000031432,-220.89080000000104,-199.62780000000203,-85.72520000000077,-35.36460000000079,17.33879999999772,-9.044999999998254,-12.236400000001595,5.300799999997253,264.20900000000256,46.07979999999952,68.87720000000263,104.01380000000063,187.51600000000326,-71.40280000000348,134.3781999999992,156.91960000000108,45.90759999999864,-14.406999999999243,22.764799999997194,64.15899999999965,65.72780000000057,110.08039999999892,66.39579999999842
-22.25239999999758,9.26879999999801,-92.17020000000048,-62.741399999998976,29.2045999999973,-123.34419999999955,26.65899999999965,-243.98760000000038,-41.009799999999814,59.68280000000232,73.4268000000011,45.50039999999717,-3.055999999996857,-225.89080000000104,-205.62780000000203,-90.72520000000077,-42.36460000000079,11.338799999997718,-15.044999999998254,-19.236400000001595,-2.6992000000027474,256.20900000000256,37.07979999999952,61.87720000000263,97.01380000000063,179.51600000000326,-78.40280000000348,126.3781999999992,150.91960000000108,38.90759999999864,-20.406999999999243,15.764799999997194,57.15899999999965,58.72780000000057,103.08039999999892,58.39579999999842
-26.25239999999758,5.268799999998009,-96.17020000000048,-66.74139999999898,25.2045999999973,-127.34419999999955,22.65899999999965,-248.98760000000038,-44.009799999999814,55.68280000000232,67.4268000000011,39.50039999999717,-7.055999999996857,-227.89080000000104,-209.62780000000203,-93.72520000000077,-46.36460000000079,7.338799999997718,-20.044999999998254,-23.236400000001595,-7.699200000002747,251.20900000000256,30.079799999999523,54.87720000000263,91.01380000000063,173.51600000000326,-83.40280000000348,121.3781999999992,145.91960000000108,33.90759999999864,-26.406999999999243,11.764799999997194,51.15899999999965,52.72780000000057,96.08039999999892,51.39579999999842
-26.25239999999758,6.268799999998009,-95.17020000000048,-66.74139999999898,27.2045999999973,-126.34419999999955,24.65899999999965,-247.98760000000038,-44.009799999999814,56.68280000000232,67.4268000000011,38.50039999999717,-7.055999999996857,-226.89080000000104,-208.62780000000203,-92.72520000000077,-46.36460000000079,9.338799999997718,-21.044999999998254,-23.236400000001595,-8.699200000002747,251.20900000000256,29.079799999999523,53.87720000000263,92.01380000000063,172.51600000000326,-83.40280000000348,121.3781999999992,145.91960000000108,34.90759999999864,-25.406999999999243,11.764799999997194,49.15899999999965,51.72780000000057,96.08039999999892,50.39579999999842
-23.25239999999758,9.26879999999801,-92.17020000000048,-63.741399999998976,31.2045999999973,-123.34419999999955,27.65899999999965,-245.98760000000038,-41.009799999999814,59.68280000000232,69.4268000000011,40.50039999999717,-5.055999999996857,-223.89080000000104,-204.62780000000203,-89.72520000000077,-43.36460000000079,12.338799999997718,-18.044999999998254,-20.236400000001595,-7.699200000002747,254.20900000000256,31.079799999999523,54.87720000000263,95.01380000000063,174.51600000000326,-80.40280000000348,124.3781999999992,147.91960000000108,37.90759999999864,-23.406999999999243,13.764799999997194,50.15899999999965,54.72780000000057,98.08039999999892,51.39579999999842
-20.25239999999758,13.26879999999801,-87.17020000000048,-59.741399999998976,34.2045999999973,-119.34419999999955,32.65899999999965,-241.98760000000038,-38.009799999999814,62.68280000000232,72.4268000000011,43.50039999999717,-1.0559999999968568,-218.89080000000104,-201.62780000000203,-84.72520000000077,-39.36460000000079,16.33879999999772,-15.044999999998254,-15.236400000001595,-2.6992000000027474,258.20900000000256,34.07979999999952,56.87720000000263,100.01380000000063,178.51600000000326,-75.40280000000348,128.3781999999992,150.91960000000108,40.90759999999864,-19.406999999999243,17.764799999997194,53.15899999999965,59.72780000000057,103.08039999999892,54.39579999999842
-22.25239999999758,11.26879999999801,-87.17020000000048,-60.741399999998976,32.2045999999973,-120.34419999999955,32.65899999999965,-242.98760000000038,-39.009799999999814,60.68280000000232,71.4268000000011,43.50039999999717,-2.055999999996857,-218.89080000000104,-201.62780000000203,-85.72520000000077,-40.36460000000079,14.338799999997718,-15.044999999998254,-16.236400000001595,1.3007999999972526,256.20900000000256,33.07979999999952,55.87720000000263,100.01380000000063,177.51600000000326,-76.40280000000348,127.3781999999992,149.91960000000108,38.90759999999864,-20.406999999999243,17.764799999997194,53.15899999999965,59.72780000000057,102.08039999999892,53.39579999999842
-32.25239999999758,2.2687999999980093,-94.17020000000048,-69.74139999999898,23.2045999999973,-127.34419999999955,26.65899999999965,-250.98760000000038,-47.009799999999814,51.68280000000232,62.426800000001094,34.50039999999717,-11.055999999996857,-226.89080000000104,-209.62780000000203,-93.72520000000077,-47.36460000000079,5.338799999997718,-22.044999999998254,-24.236400000001595,0.3007999999972526,247.20900000000256,24.079799999999523,47.87720000000263,92.01380000000063,169.51600000000326,-84.40280000000348,119.3781999999992,141.91960000000108,30.907599999998638,-28.406999999999243,10.764799999997194,48.15899999999965,50.72780000000057,95.08039999999892,46.39579999999842
-42.25239999999758,-5.731200000001991,-102.17020000000048,-78.74139999999898,14.2045999999973,-134.34419999999955,18.65899999999965,-259.9876000000004,-55.009799999999814,42.68280000000232,52.426800000001094,23.50039999999717,-20.055999999996857,-234.89080000000104,-217.62780000000203,-101.72520000000077,-56.36460000000079,-2.6612000000022817,-30.044999999998254,-32.236400000001595,-5.699200000002747,238.20900000000256,15.079799999999523,38.87720000000263,83.01380000000063,161.51600000000326,-93.40280000000348,110.3781999999992,133.91960000000108,21.907599999998638,-36.40699999999924,2.7647999999971944,41.15899999999965,41.72780000000057,88.08039999999892,39.39579999999842
-49.25239999999758,-12.73120000000199,-109.17020000000048,-86.74139999999898,8.2045999999973,-139.34419999999955,12.65899999999965,-265.9876000000004,-63.009799999999814,34.68280000000232,44.426800000001094,14.500399999997171,-28.055999999996857,-241.89080000000104,-224.62780000000203,-108.72520000000077,-62.36460000000079,-7.661200000002282,-37.044999999998254,-39.236400000001595,-13.699200000002747,232.20900000000256,8.079799999999523,31.87720000000263,76.01380000000063,154.51600000000326,-99.40280000000348,103.3781999999992,126.91960000000108,14.907599999998638,-41.40699999999924,-3.2352000000028056,34.15899999999965,34.72780000000057,82.08039999999892,34.39579999999842
-50.25239999999758,-15.73120000000199,-113.17020000000048,-90.74139999999898,7.204599999997299,-139.34419999999955,10.65899999999965,-267.9876000000004,-68.00979999999981,30.682800000002317,40.426800000001094,10.500399999997171,-31.055999999996857,-242.89080000000104,-227.62780000000203,-109.72520000000077,-65.36460000000079,-9.661200000002282,-38.044999999998254,-41.236400000001595,-18.699200000002747,229.20900000000256,5.079799999999523,29.87720000000263,73.01380000000063,151.51600000000326,-100.40280000000348,100.3781999999992,124.91960000000108,11.907599999998638,-42.40699999999924,-5.235200000002806,29.15899999999965,32.72780000000057,81.08039999999892,33.39579999999842
-47.25239999999758,-14.73120000000199,-111.17020000000048,-89.74139999999898,9.2045999999973,-136.34419999999955,13.65899999999965,-265.9876000000004,-67.00979999999981,32.68280000000232,41.426800000001094,12.500399999997171,-29.055999999996857,-240.89080000000104,-225.62780000000203,-107.72520000000077,-63.36460000000079,-7.661200000002282,-35.044999999998254,-38.236400000001595,-17.699200000002747,231.20900000000256,7.079799999999523,31.87720000000263,76.01380000000063,153.51600000000326,-97.40280000000348,103.3781999999992,127.91960000000108,13.907599999998638,-39.40699999999924,-2.2352000000028056,29.15899999999965,34.72780000000057,83.08039999999892,35.39579999999842
-43.25239999999758,-12.73120000000199,-107.17020000000048,-86.74139999999898,13.2045999999973,-132.34419999999955,17.65899999999965,-262.9876000000004,-64.00979999999981,34.68280000000232,45.426800000001094,16.50039999999717,-25.055999999996857,-236.89080000000104,-221.62780000000203,-104.72520000000077,-58.36460000000079,-5.661200000002282,-32.044999999998254,-33.236400000001595,-12.699200000002747,234.20900000000256,11.079799999999523,34.87720000000263,82.01380000000063,157.51600000000326,-92.40280000000348,108.3781999999992,131.91960000000108,18.907599999998638,-35.40699999999924,1.7647999999971944,32.15899999999965,37.72780000000057,87.08039999999892,38.39579999999842
-43.25239999999758,-12.73120000000199,-106.17020000000048,-86.74139999999898,14.2045999999973,-131.34419999999955,18.65899999999965,-262.9876000000004,-63.009799999999814,35.68280000000232,45.426800000001094,17.50039999999717,-24.055999999996857,-234.89080000000104,-220.62780000000203,-103.72520000000077,-57.36460000000079,-6.661200000002282,-31.044999999998254,-32.236400000001595,-13.699200000002747,234.20900000000256,12.079799999999523,34.87720000000263,84.01380000000063,157.51600000000326,-92.40280000000348,109.3781999999992,132.91960000000108,20.907599999998638,-34.40699999999924,2.7647999999971944,34.15899999999965,38.72780000000057,88.08039999999892,38.39579999999842
-44.25239999999758,-14.73120000000199,-106.17020000000048,-86.74139999999898,13.2045999999973,-132.34419999999955,19.65899999999965,-263.9876000000004,-63.009799999999814,33.68280000000232,43.426800000001094,16.50039999999717,-25.055999999996857,-233.89080000000104,-219.62780000000203,-104.72520000000077,-56.36460000000079,-7.661200000002282,-32.044999999998254,-33.236400000001595,-16.699200000002747,234.20900000000256,11.079799999999523,31.87720000000263,84.01380000000063,156.51600000000326,-93.40280000000348,108.3781999999992,132.91960000000108,19.907599999998638,-34.40699999999924,1.7647999999971944,35.15899999999965,38.72780000000057,89.08039999999892,37.39579999999842
-47.25239999999758,-17.73120000000199,-107.17020000000048,-87.74139999999898,11.2045999999973,-132.34419999999955,19.65899999999965,-265.9876000000004,-65.00979999999981,31.682800000002317,41.426800000001094,14.500399999997171,-27.055999999996857,-232.89080000000104,-220.62780000000203,-104.72520000000077,-57.36460000000079,-7.661200000002282,-34.044999999998254,-35.236400000001595,-19.699200000002747,232.20900000000256,7.079799999999523,27.87720000000263,83.01380000000063,153.51600000000326,-95.40280000000348,106.3781999999992,132.91960000000108,17.907599999998638,-35.40699999999924,0.7647999999971944,34.15899999999965,38.72780000000057,89.08039999999892,36.39579999999842
-46.25239999999758,-20.73120000000199,-106.17020000000048,-87.74139999999898,11.2045999999973,-130.34419999999955,20.65899999999965,-264.9876000000004,-65.00979999999981,31.682800000002317,41.426800000001094,14.500399999997171,-27.055999999996857,-231.89080000000104,-220.62780000000203,-103.72520000000077,-56.36460000000079,-6.661200000002282,-34.044999999998254,-35.236400000001595,-18.699200000002747,232.20900000000256,6.079799999999523,26.87720000000263,82.01380000000063,153.51600000000326,-95.40280000000348,107.3781999999992,133.91960000000108,17.907599999998638,-35.40699999999924,2.7647999999971944,34.15899999999965,39.72780000000057,89.08039999999892,36.39579999999842
-42.25239999999758,-21.73120000000199,-103.17020000000048,-85.74139999999898,13.2045999999973,-125.34419999999955,24.65899999999965,-262.9876000000004,-62.009799999999814,34.68280000000232,44.426800000001094,17.50039999999717,-24.055999999996857,-228.89080000000104,-218.62780000000203,-101.72520000000077,-54.36460000000079,-3.6612000000022817,-32.044999999998254,-33.236400000001595,-11.699200000002747,232.20900000000256,8.079799999999523,28.87720000000263,84.01380000000063,156.51600000000326,-91.40280000000348,109.3781999999992,136.91960000000108,19.907599999998638,-33.40699999999924,7.764799999997194,35.15899999999965,40.72780000000057,90.08039999999892,38.39579999999842
-39.25239999999758,-19.73120000000199,-100.17020000000048,-81.74139999999898,17.2045999999973,-120.34419999999955,27.65899999999965,-260.9876000000004,-59.009799999999814,37.68280000000232,48.426800000001094,20.50039999999717,-21.055999999996857,-225.89080000000104,-214.62780000000203,-97.72520000000077,-50.36460000000079,-0.6612000000022817,-30.044999999998254,-30.236400000001595,-8.699200000002747,233.20900000000256,11.079799999999523,31.87720000000263,86.01380000000063,159.51600000000326,-88.40280000000348,112.3781999999992,138.91960000000108,21.907599999998638,-30.406999999999243,11.764799999997194,36.15899999999965,42.72780000000057,92.08039999999892,40.39579999999842
-36.25239999999758,-17.73120000000199,-96.17020000000048,-77.74139999999898,21.2045999999973,-116.34419999999955,30.65899999999965,-258.9876000000004,-56.009799999999814,40.68280000000232,51.426800000001094,22.50039999999717,-18.055999999996857,-222.89080000000104,-210.62780000000203,-94.72520000000077,-47.36460000000079,2.3387999999977183,-28.044999999998254,-27.236400000001595,-7.699200000002747,235.20900000000256,14.079799999999523,33.87720000000263,90.01380000000063,161.51600000000326,-86.40280000000348,116.3781999999992,139.91960000000108,24.907599999998638,-27.406999999999243,14.764799999997194,38.15899999999965,44.72780000000057,95.08039999999892,42.39579999999842
-34.25239999999758,-14.73120000000199,-93.17020000000048,-72.74139999999898,26.2045999999973,-112.34419999999955,34.65899999999965,-257.9876000000004,-54.009799999999814,41.68280000000232,52.426800000001094,22.50039999999717,-16.055999999996857,-218.89080000000104,-207.62780000000203,-89.72520000000077,-43.36460000000079,5.338799999997718,-25.044999999998254,-24.236400000001595,-7.699200000002747,236.20900000000256,18.079799999999523,34.87720000000263,93.01380000000063,163.51600000000326,-83.40280000000348,119.3781999999992,141.91960000000108,26.907599999998638,-24.406999999999243,16.764799999997194,41.15899999999965,44.72780000000057,97.08039999999892,44.39579999999842
-35.25239999999758,-15.73120000000199,-92.17020000000048,-72.74139999999898,26.2045999999973,-111.34419999999955,34.65899999999965,-257.9876000000004,-55.009799999999814,40.68280000000232,50.426800000001094,21.50039999999717,-16.055999999996857,-217.89080000000104,-207.62780000000203,-88.72520000000077,-42.36460000000079,5.338799999997718,-24.044999999998254,-24.236400000001595,-7.699200000002747,235.20900000000256,17.079799999999523,33.87720000000263,93.01380000000063,163.51600000000326,-83.40280000000348,119.3781999999992,140.91960000000108,25.907599999998638,-24.406999999999243,14.764799999997194,40.15899999999965,43.72780000000057,96.08039999999892,44.39579999999842
-41.25239999999758,-20.73120000000199,-96.17020000000048,-77.74139999999898,23.2045999999973,-114.34419999999955,32.65899999999965,-261.9876000000004,-58.009799999999814,36.68280000000232,45.426800000001094,17.50039999999717,-21.055999999996857,-220.89080000000104,-211.62780000000203,-91.72520000000077,-45.36460000000079,2.3387999999977183,-27.044999999998254,-26.236400000001595,-7.699200000002747,230.20900000000256,12.079799999999523,29.87720000000263,89.01380000000063,158.51600000000326,-86.40280000000348,115.3781999999992,136.91960000000108,20.907599999998638,-28.406999999999243,9.764799999997194,36.15899999999965,37.72780000000057,90.08039999999892,38.39579999999842
-47.25239999999758,-26.73120000000199,-101.17020000000048,-82.74139999999898,18.2045999999973,-118.34419999999955,28.65899999999965,-265.9876000000004,-62.009799999999814,31.682800000002317,41.426800000001094,12.500399999997171,-26.055999999996857,-225.89080000000104,-215.62780000000203,-95.72520000000077,-48.36460000000079,-1.6612000000022817,-32.044999999998254,-29.236400000001595,-8.699200000002747,225.20900000000256,6.079799999999523,25.87720000000263,84.01380000000063,154.51600000000326,-90.40280000000348,110.3781999999992,131.91960000000108,15.907599999998638,-32.40699999999924,5.764799999997194,30.15899999999965,32.72780000000057,83.08039999999892,31.395799999998417
-52.25239999999758,-32.73120000000199,-105.17020000000048,-86.74139999999898,14.2045999999973,-123.34419999999955,24.65899999999965,-270.9876000000004,-66.00979999999981,27.682800000002317,37.426800000001094,8.500399999997171,-31.055999999996857,-229.89080000000104,-220.62780000000203,-99.72520000000077,-51.36460000000079,-4.661200000002282,-37.044999999998254,-33.236400000001595,-13.699200000002747,219.20900000000256,1.0797999999995227,20.87720000000263,80.01380000000063,149.51600000000326,-94.40280000000348,105.3781999999992,126.91960000000108,10.907599999998638,-36.40699999999924,1.7647999999971944,25.15899999999965,27.72780000000057,78.08039999999892,24.395799999998417
-56.25239999999758,-37.73120000000199,-108.17020000000048,-87.74139999999898,11.2045999999973,-127.34419999999955,22.65899999999965,-273.9876000000004,-68.00979999999981,24.682800000002317,34.426800000001094,4.500399999997171,-34.05599999999686,-231.89080000000104,-222.62780000000203,-102.72520000000077,-53.36460000000079,-6.661200000002282,-41.044999999998254,-35.236400000001595,-19.699200000002747,215.20900000000256,-1.9202000000004773,17.87720000000263,78.01380000000063,146.51600000000326,-96.40280000000348,103.3781999999992,123.91960000000108,6.907599999998638,-40.40699999999924,-0.2352000000028056,19.15899999999965,24.72780000000057,76.08039999999892,20.395799999998417
-55.25239999999758,-37.73120000000199,-106.17020000000048,-86.74139999999898,12.2045999999973,-125.34419999999955,24.65899999999965,-271.9876000000004,-67.00979999999981,25.682800000002317,36.426800000001094,5.500399999997171,-33.05599999999686,-228.89080000000104,-221.62780000000203,-100.72520000000077,-52.36460000000079,-5.661200000002282,-41.044999999998254,-33.236400000001595,-19.699200000002747,216.20900000000256,-0.9202000000004773,19.87720000000263,81.01380000000063,147.51600000000326,-94.40280000000348,105.3781999999992,125.91960000000108,7.907599999998638,-39.40699999999924,2.7647999999971944,18.15899999999965,24.72780000000057,78.08039999999892,21.395799999998417
-49.25239999999758,-32.73120000000199,-100.17020000000048,-80.74139999999898,17.2045999999973,-117.34419999999955,33.65899999999965,-264.9876000000004,-61.009799999999814,29.682800000002317,41.426800000001094,10.500399999997171,-26.055999999996857,-221.89080000000104,-215.62780000000203,-93.72520000000077,-46.36460000000079,0.33879999999771826,-34.044999999998254,-26.236400000001595,-10.699200000002747,221.20900000000256,6.079799999999523,25.87720000000263,88.01380000000063,153.51600000000326,-86.40280000000348,113.3781999999992,131.91960000000108,13.907599999998638,-32.40699999999924,10.764799999997194,21.15899999999965,30.72780000000057,85.08039999999892,27.395799999998417
-43.25239999999758,-27.73120000000199,-94.17020000000048,-74.74139999999898,22.2045999999973,-110.34419999999955,41.65899999999965,-258.9876000000004,-54.009799999999814,34.68280000000232,47.426800000001094,15.500399999997171,-19.055999999996857,-214.89080000000104,-209.62780000000203,-86.72520000000077,-39.36460000000079,6.338799999997718,-26.044999999998254,-19.236400000001595,-2.6992000000027474,228.20900000000256,12.079799999999523,31.87720000000263,95.01380000000063,159.51600000000326,-78.40280000000348,121.3781999999992,137.91960000000108,20.907599999998638,-24.406999999999243,17.764799999997194,26.15899999999965,36.72780000000057,92.08039999999892,33.39579999999842
-38.25239999999758,-22.73120000000199,-88.17020000000048,-66.74139999999898,27.2045999999973,-103.34419999999955,49.65899999999965,-251.98760000000038,-48.009799999999814,40.68280000000232,52.426800000001094,21.50039999999717,-12.055999999996857,-207.89080000000104,-201.62780000000203,-79.72520000000077,-31.36460000000079,12.338799999997718,-18.044999999998254,-12.236400000001595,3.3007999999972526,234.20900000000256,19.079799999999523,37.87720000000263,101.01380000000063,166.51600000000326,-71.40280000000348,127.3781999999992,143.91960000000108,27.907599999998638,-17.406999999999243,24.764799999997194,32.15899999999965,44.72780000000057,99.08039999999892,39.39579999999842
-32.25239999999758,-19.73120000000199,-81.17020000000048,-57.741399999998976,33.2045999999973,-96.34419999999955,57.65899999999965,-243.98760000000038,-41.009799999999814,45.68280000000232,58.426800000001094,27.50039999999717,-5.055999999996857,-199.89080000000104,-192.62780000000203,-72.72520000000077,-24.36460000000079,20.33879999999772,-9.044999999998254,-4.236400000001595,6.300799999997253,242.20900000000256,26.079799999999523,43.87720000000263,108.01380000000063,174.51600000000326,-62.40280000000348,135.3781999999992,150.91960000000108,35.90759999999864,-8.406999999999243,32.764799999997194,40.15899999999965,52.72780000000057,107.08039999999892,46.39579999999842
