LFG1,LFG10,LFG11,LFG12,LFG13,LFG14,LFG15,LFG16,LFG17,LFG18,LFG19,LFG2,LFG20,LFG21,LFG22,LFG23,LFG24,LFG25,LFG26,LFG27,LFG28,LFG29,LFG3,LFG30,LFG31,LFG32,LFG33,LFG34,LFG35,LFG36,LFG37,LFG38,LFG39,LFG4,LFG40,LFG41,LFG42,LFG43,LFG44,LFG45,LFG46,LFG47,LFG48,LFG49,LFG5,LFG50,LFG51,LFG52,LFG53,LFG54,LFG55,LFG56,LFG57,LFG58,LFG59,LFG6,LFG60,LFG61,LFG62,LFG63,LFG64,LFG7,LFG8,LFG9,LFS1,LFS2,LFS3,LFS4
-93.354,-50.784,288.626,54.348,141.348,-180.052,564.594,-91.63,-3.9200000000000017,-166.57,30.055999999999997,-116.562,142.056,147.264,105.88999999999999,-332.394,182.21,-282.498,232.832,325.086,30.232,150.13400000000001,256.902,-166.078,-151.454,-31.108,67.53999999999999,145.418,163.96,204.586,213.486,-30.406,-98.02000000000001,126.156,85.692,336.274,140.154,88.178,354.258,329.028,-21.672,-75.74599999999998,197.25,409.626,74.118,664.96,-90.234,202.826,105.05,100.964,70.382,30.386,653.7719999999999,740.038,112.724,-145.546,136.906,168.628,248.622,175.804,239.732,31.176000000000002,127.492,-50.611999999999995,-245.864,33.544,166.798,24.774
-79.354,-46.784,262.626,74.348,167.348,-167.052,540.594,-91.63,-7.920000000000002,-162.57,41.056,-117.562,158.056,131.264,75.88999999999999,-352.394,208.21,-276.498,248.832,341.086,74.232,154.13400000000001,250.902,-234.078,-158.454,-51.108000000000004,60.53999999999999,119.418,164.96,204.586,166.486,-69.406,-99.02000000000001,137.156,64.692,345.274,107.154,67.178,333.258,327.028,-41.672,-71.74599999999998,233.25,444.626,84.118,682.96,-193.234,183.826,74.05,84.964,27.381999999999998,23.386,657.7719999999999,784.038,93.724,-147.546,122.906,163.628,240.622,141.804,230.732,19.176000000000002,110.492,-38.611999999999995,-261.864,60.544,102.798,22.774
-84.354,-35.784,262.626,107.348,186.348,-152.052,520.594,-93.63,3.0799999999999983,-168.57,64.056,-119.562,181.056,129.264,52.889999999999986,-374.394,247.21,-274.498,239.832,330.086,93.232,157.13400000000001,245.902,-290.078,-176.454,-70.108,40.53999999999999,89.418,194.96,181.586,111.486,-101.406,-91.02000000000001,135.156,51.69199999999999,344.274,80.154,35.178,317.258,285.028,-54.672,-51.74599999999998,239.25,474.626,88.118,708.96,-287.234,177.826,39.05,81.964,8.381999999999998,23.386,652.7719999999999,798.038,72.724,-150.546,107.906,154.628,219.622,133.804,193.732,-5.824,88.492,-41.611999999999995,-282.864,72.544,40.798,24.774
-55.354,-11.783999999999999,257.626,154.348,193.348,-124.05199999999999,528.594,-80.63,24.08,-177.57,98.056,-107.562,212.056,163.264,45.889999999999986,-345.394,246.21,-255.498,247.832,318.086,119.232,160.13400000000001,252.902,-263.078,-181.454,-78.108,40.53999999999999,96.418,235.96,169.586,86.486,-112.406,-89.02000000000001,153.156,45.69199999999999,340.274,58.153999999999996,35.178,321.258,234.028,-34.672,-13.745999999999981,239.25,453.626,106.118,723.96,-332.234,187.826,41.05,81.964,-13.618000000000002,25.386,681.7719999999999,802.038,82.724,-149.546,93.906,135.628,188.622,131.804,156.732,1.1760000000000002,91.492,-55.611999999999995,-308.864,75.544,5.798000000000002,37.774
-49.354,-5.783999999999999,228.626,150.348,195.348,-121.05199999999999,504.594,-90.63,13.079999999999998,-197.57,97.056,-108.562,236.056,167.264,49.889999999999986,-357.394,216.21,-260.498,232.832,306.086,141.232,151.13400000000001,238.902,-243.078,-210.454,-108.108,35.53999999999999,82.418,263.96,154.586,43.486,-149.406,-112.02000000000001,158.156,29.691999999999993,346.274,51.153999999999996,58.178,352.258,211.028,5.327999999999999,-5.745999999999981,209.25,411.626,105.118,716.96,-305.234,197.826,76.05,81.964,-32.618,8.386,736.7719999999999,802.038,95.724,-144.546,93.906,120.628,158.622,132.804,152.732,-13.824,66.492,-91.612,-313.864,69.544,-21.201999999999998,60.774
-22.354,-5.783999999999999,211.626,169.348,223.348,-104.05199999999999,533.594,-86.63,6.079999999999998,-224.57,109.056,-101.562,296.056,177.264,30.889999999999986,-365.394,196.21,-255.498,245.832,322.086,163.232,141.13400000000001,240.902,-225.078,-222.454,-147.108,55.53999999999999,80.418,286.96,148.586,65.486,-159.406,-129.02,158.156,3.691999999999993,336.274,40.153999999999996,77.178,404.258,204.028,15.328,-15.745999999999981,182.25,351.626,107.118,664.96,-258.234,189.826,86.05,77.964,-43.618,-12.614,766.7719999999999,809.038,103.724,-109.54599999999999,93.906,95.628,111.622,117.804,151.732,-19.823999999999998,54.492000000000004,-97.612,-321.864,45.544,-47.202,84.774
-17.354,-10.783999999999999,169.626,158.348,248.348,-71.05199999999999,559.594,-79.63,-6.920000000000002,-244.57,107.056,-67.562,335.056,176.264,10.889999999999986,-355.394,187.21,-256.498,228.832,339.086,178.232,134.13400000000001,236.902,-205.078,-212.454,-165.108,62.53999999999999,43.418,320.96,147.586,91.486,-145.406,-137.02,151.156,-1.308000000000007,334.274,17.153999999999996,98.178,463.258,211.028,8.328,-13.745999999999981,191.25,304.626,113.118,596.96,-231.234,198.826,104.05,75.964,-40.618,-11.614,773.7719999999999,810.038,112.724,-77.54599999999999,103.906,87.628,89.622,118.804,148.732,-11.824,54.492000000000004,-122.612,-322.864,41.544,-72.202,109.774
-5.353999999999999,-21.784,149.626,115.348,242.348,-96.05199999999999,553.594,-97.63,-6.920000000000002,-269.57,63.056,-46.562,385.056,133.264,-59.110000000000014,-354.394,182.21,-241.498,199.832,325.086,156.232,93.134,230.902,-194.078,-225.454,-204.108,43.53999999999999,10.418,305.96,108.586,90.486,-175.406,-174.02,142.156,-59.30800000000001,332.274,-17.846000000000004,111.178,454.258,200.028,-23.672,1.254000000000019,183.25,288.626,120.118,528.96,-269.234,205.826,129.05,73.964,-40.618,7.385999999999999,759.7719999999999,790.038,103.724,-71.54599999999999,90.906,86.628,82.622,115.804,156.732,-5.824,39.492000000000004,-139.612,-312.864,34.544,-112.202,105.774
14.646,-25.784,157.626,104.348,234.348,-92.05199999999999,559.594,-109.63,14.079999999999998,-289.57,45.056,-14.561999999999998,413.056,85.26400000000001,-103.11000000000001,-342.394,185.21,-184.498,192.832,292.086,154.232,93.134,218.902,-175.078,-226.454,-217.108,49.53999999999999,-3.5820000000000007,326.96,78.586,103.486,-182.406,-174.02,140.156,-108.308,322.274,-41.846000000000004,105.178,404.258,174.028,-64.672,-5.745999999999981,141.25,265.626,132.118,451.96000000000004,-354.234,193.826,122.05,49.964,-43.618,2.3859999999999992,774.7719999999999,722.038,81.724,-81.54599999999999,49.906,74.628,54.622,80.804,151.732,-4.824,43.492000000000004,-97.612,-292.864,26.544,-155.202,85.774
18.646,-36.784,168.626,82.348,218.348,-91.05199999999999,553.594,-114.63,33.08,-303.57,45.056,19.438000000000002,429.056,29.264000000000003,-117.11000000000001,-347.394,191.21,-150.498,183.832,259.086,115.232,95.134,215.902,-164.078,-224.454,-214.108,37.53999999999999,17.418,352.96,71.586,94.486,-188.406,-172.02,118.156,-152.308,330.274,-36.846000000000004,91.178,380.258,173.028,-74.672,5.254000000000019,93.25,233.626,131.118,409.96000000000004,-415.234,177.826,101.05,24.964,-1.618000000000002,1.3859999999999992,826.7719999999999,662.038,69.724,-109.54599999999999,33.906,61.628,37.622,68.804,156.732,-10.824,52.492000000000004,-54.611999999999995,-283.864,32.544,-190.202,79.774
5.646000000000001,-34.784,137.626,44.348,173.348,-97.05199999999999,530.594,-119.63,50.08,-306.57,64.056,21.438000000000002,404.056,-31.735999999999997,-186.11,-346.394,165.21,-133.498,173.832,214.086,77.232,83.134,193.902,-161.078,-227.454,-205.108,14.539999999999992,24.418,343.96,66.586,73.486,-204.406,-180.02,95.156,-166.308,333.274,-36.846000000000004,64.178,349.258,175.028,-89.672,20.25400000000002,33.25,168.626,118.118,398.96000000000004,-455.234,139.826,67.05,-20.036,28.381999999999998,-1.6140000000000008,845.7719999999999,632.038,36.724000000000004,-136.546,22.906,45.628,30.622,45.804,162.732,-16.823999999999998,59.492000000000004,-23.612,-300.864,22.544,-228.202,75.774
2.646000000000001,-8.783999999999999,114.626,36.348,134.348,-92.05199999999999,526.594,-119.63,68.08,-287.57,72.056,20.438000000000002,385.056,-103.73599999999999,-211.11,-338.394,168.21,-127.498,184.832,172.086,35.232,59.134,190.902,-168.078,-214.454,-182.108,-3.460000000000008,22.418,337.96,68.586,30.486,-212.406,-180.02,83.156,-160.308,335.274,-40.846000000000004,49.178,330.258,190.028,-101.672,30.25400000000002,-8.75,117.626,109.118,381.96000000000004,-448.234,113.826,38.05,-54.036,34.382,2.3859999999999992,854.7719999999999,628.038,6.724,-143.546,1.9059999999999988,21.628,11.622,27.804000000000002,137.732,-8.824,49.492000000000004,-5.611999999999998,-331.864,-11.456,-260.202,75.774
8.646,-8.783999999999999,87.626,56.348,98.348,-86.05199999999999,497.594,-96.63,90.08,-267.57,76.056,22.438000000000002,387.056,-160.736,-192.11,-318.394,197.21,-118.498,210.832,160.086,10.232,27.134,192.902,-151.078,-186.454,-141.108,12.539999999999992,29.418,344.96,79.586,5.486,-183.406,-171.02,97.156,-163.308,362.274,-9.846000000000004,42.178,336.258,205.028,-111.672,6.254000000000019,-47.75,69.626,108.118,365.96000000000004,-400.234,113.826,2.0500000000000007,-68.036,36.382,7.385999999999999,899.7719999999999,593.038,15.724,-158.546,-9.094000000000001,8.628,-5.378,25.804000000000002,99.732,-16.823999999999998,37.492000000000004,-14.611999999999998,-376.864,-58.456,-278.202,69.774
-11.354,-33.784,58.626,32.348,47.348,-92.05199999999999,449.594,-86.63,110.08,-251.57,68.056,28.438000000000002,369.056,-211.736,-185.11,-314.394,203.21,-131.498,211.832,123.08600000000001,-1.7680000000000007,-17.866,188.902,-144.078,-180.454,-130.108,30.539999999999992,13.418,311.96,57.586,-22.514,-179.406,-185.02,112.156,-170.308,398.274,33.153999999999996,35.178,343.258,178.028,-116.672,-0.7459999999999809,-73.75,26.625999999999998,79.118,364.96000000000004,-342.234,121.826,-9.95,-81.036,57.382,1.3859999999999992,964.7719999999999,545.038,28.724,-184.546,2.905999999999999,6.628,-13.378,30.804000000000002,82.732,-28.823999999999998,17.492,-17.612,-423.864,-98.456,-274.202,76.774
-4.353999999999999,-32.784,37.626,48.348,32.348,-106.05199999999999,422.594,-59.629999999999995,115.08,-207.57,70.056,47.438,354.056,-238.736,-189.11,-297.394,213.21,-135.498,218.832,101.08600000000001,13.232,-60.866,203.902,-152.078,-162.454,-119.108,45.53999999999999,14.418,292.96,30.586,-42.514,-162.406,-156.02,141.156,-169.308,423.274,46.153999999999996,19.177999999999997,339.258,133.028,-126.672,-21.74599999999998,-95.75,-4.374000000000002,81.118,373.96000000000004,-284.234,120.826,-21.95,-107.036,64.382,-8.614,982.7719999999999,505.038,25.724,-170.546,8.905999999999999,-6.372,-33.378,16.804000000000002,79.732,-31.823999999999998,19.492,0.3880000000000017,-433.864,-130.456,-252.202,94.774
16.646,-31.784,43.626,68.348,25.348,-117.05199999999999,375.594,-45.629999999999995,104.08,-183.57,82.056,74.438,334.056,-247.736,-201.11,-259.394,219.21,-147.498,215.832,78.08600000000001,14.232,-84.866,231.902,-156.078,-136.454,-119.108,50.53999999999999,10.418,284.96,-0.4140000000000015,-65.514,-150.406,-119.02000000000001,136.156,-182.308,446.274,45.153999999999996,5.177999999999997,364.258,116.02799999999999,-146.672,-45.74599999999998,-106.75,-17.374000000000002,94.118,383.96000000000004,-241.234,126.826,-34.95,-127.036,64.382,-13.614,947.7719999999999,475.038,44.724000000000004,-163.546,7.905999999999999,-20.372,-58.378,7.804,79.732,-26.823999999999998,6.492000000000001,17.388,-411.864,-158.456,-227.202,123.774
33.646,-45.784,38.626,85.348,37.348,-102.05199999999999,360.594,-34.629999999999995,100.08,-164.57,86.056,87.438,309.056,-247.736,-215.11,-210.394,213.21,-149.498,207.832,55.08600000000001,22.232,-93.866,232.902,-108.078,-98.454,-104.108,45.53999999999999,13.418,281.96,-40.414,-58.514,-120.406,-74.02000000000001,140.156,-162.308,464.274,32.153999999999996,-5.822000000000003,385.258,107.02799999999999,-155.672,-76.74599999999998,-116.75,-25.374000000000002,102.118,374.96000000000004,-244.234,138.826,-18.95,-131.036,76.382,-24.614,917.7719999999999,456.038,51.724000000000004,-138.546,0.9059999999999988,-20.372,-72.378,11.804,77.732,-13.824,-6.507999999999999,31.388,-387.864,-166.456,-210.202,143.774
50.646,-42.784,40.626,114.348,56.348,-85.05199999999999,343.594,-34.629999999999995,111.08,-139.57,67.056,111.438,279.056,-235.736,-209.11,-178.394,209.21,-143.498,181.832,-6.913999999999987,31.232,-94.866,245.902,-90.078,-71.454,-82.108,40.53999999999999,9.418,260.96,-68.414,-64.514,-113.406,-47.02,154.156,-137.308,486.274,36.153999999999996,-2.8220000000000027,398.258,122.02799999999999,-143.672,-147.74599999999998,-108.75,-0.37400000000000233,99.118,349.96000000000004,-241.234,173.826,28.05,-115.036,72.382,-22.614,884.7719999999999,436.038,63.724000000000004,-129.546,12.905999999999999,8.628,-60.378,21.804000000000002,81.732,-2.824,-33.507999999999996,51.388000000000005,-374.864,-146.456,-183.202,155.774
44.646,-50.784,20.626,114.348,56.348,-89.05199999999999,309.594,-65.63,104.08,-132.57,38.056,127.438,241.056,-258.736,-215.11,-153.394,174.21,-174.498,148.832,-75.91399999999999,23.232,-99.866,229.902,-103.078,-74.454,-67.108,21.539999999999992,-36.582,217.96,-97.414,-83.514,-116.406,-68.02000000000001,151.156,-121.308,508.274,30.153999999999996,-15.822000000000003,386.258,153.028,-142.672,-226.74599999999998,-87.75,30.625999999999998,80.118,301.96000000000004,-250.234,208.826,27.05,-133.036,46.382,-12.614,811.7719999999999,413.038,73.724,-119.54599999999999,10.905999999999999,-2.372,-79.378,-8.196,61.732,-9.824,-50.507999999999996,47.388000000000005,-363.864,-126.456,-158.202,161.774
56.646,-24.784,42.626,119.348,99.348,-45.052,304.594,-50.629999999999995,97.08,-98.57,41.056,168.438,234.056,-274.736,-188.11,-93.394,175.21,-163.498,167.832,-102.91399999999999,43.232,-74.866,248.902,-84.078,-49.454,-39.108000000000004,45.53999999999999,-44.582,196.96,-97.414,-88.514,-77.406,-52.02,170.156,-100.308,528.274,3.1539999999999964,-30.822000000000003,343.258,169.028,-137.672,-253.74599999999998,-77.75,24.625999999999998,85.118,226.96,-261.234,222.826,-2.9499999999999993,-166.036,32.382,-5.614000000000001,726.7719999999999,384.038,90.724,-83.54599999999999,8.905999999999999,-10.372,-90.378,-38.196,31.732,3.176,-50.507999999999996,81.388,-355.864,-129.456,-151.202,156.774
66.646,-31.784,53.626,125.348,116.348,1.9480000000000004,297.594,-48.629999999999995,92.08,-85.57,49.056,202.438,214.056,-286.736,-146.11,-49.394000000000005,136.21,-156.498,158.832,-144.914,29.232,-58.866,267.902,-78.078,-26.454,-41.108000000000004,64.53999999999999,-61.582,166.96,-102.414,-102.514,-50.406,-64.02000000000001,175.156,-113.308,559.274,-11.846000000000004,-39.822,301.258,139.028,-101.672,-208.74599999999998,-56.75,2.6259999999999977,90.118,160.96,-285.234,233.826,-19.95,-164.036,35.382,12.386,664.7719999999999,355.038,134.724,-52.546,24.906,-6.372,-72.378,-5.196,55.732,10.176,-56.507999999999996,83.388,-340.864,-106.456,-123.202,149.774
64.646,-26.784,77.626,143.348,127.348,47.948,263.594,-56.629999999999995,94.08,-80.57,65.056,223.438,195.056,-288.736,-125.11000000000001,-43.394000000000005,109.21000000000001,-151.498,129.832,-159.914,-9.768,-49.866,281.902,-88.078,-31.454,-50.108000000000004,103.53999999999999,-64.582,154.96,-99.414,-120.514,-33.406,-70.02000000000001,178.156,-137.308,587.274,-14.846000000000004,-63.822,275.258,94.02799999999999,-64.672,-175.74599999999998,-48.75,-35.374,78.118,104.96000000000001,-342.234,238.826,-1.9499999999999993,-158.036,25.381999999999998,9.386,588.7719999999999,301.038,170.724,-13.546,30.906,-9.372,-73.378,17.804000000000002,78.732,8.176,-49.507999999999996,68.388,-317.864,-68.456,-99.202,139.774
56.646,-15.783999999999999,98.626,169.348,136.348,60.948,232.594,-52.629999999999995,100.08,-64.57,61.056,234.438,192.056,-302.736,-86.11000000000001,-16.394000000000005,80.21000000000001,-157.498,95.832,-158.914,-47.768,-68.866,285.902,-126.078,-43.454,-71.108,132.54,-69.582,130.96,-124.414,-141.514,-27.406,-70.02000000000001,161.156,-141.308,626.274,-23.846000000000004,-74.822,254.258,65.02799999999999,-34.672,-159.74599999999998,-37.75,-43.374,79.118,70.96000000000001,-377.234,258.826,17.05,-152.036,5.381999999999998,4.385999999999999,506.772,221.038,209.724,15.454,42.906,9.628,-83.378,3.8040000000000003,63.732,19.176000000000002,-44.507999999999996,57.388000000000005,-291.864,-56.456,-91.202,125.774
48.646,-18.784,101.626,186.348,153.348,48.948,228.594,-45.629999999999995,88.08,-40.56999999999999,33.056,229.438,156.056,-291.736,-63.110000000000014,22.605999999999995,34.21,-152.498,82.832,-134.914,-87.768,-99.866,286.902,-171.078,-59.454,-90.108,155.54,-90.582,99.96000000000001,-150.414,-169.514,-5.405999999999999,-83.02000000000001,157.156,-163.308,662.274,-30.846000000000004,-76.822,235.258,49.02799999999999,-15.672,-143.74599999999998,-30.75,-33.374,83.118,31.960000000000008,-384.234,283.826,20.05,-153.036,-14.618000000000002,11.386,447.772,158.038,239.724,25.454,50.906,26.628,-86.378,-12.196,52.732,22.176000000000002,-38.507999999999996,61.388000000000005,-258.864,-54.456,-54.202,133.774
31.646,-33.784,103.626,196.348,169.348,42.948,272.594,-17.629999999999995,72.08,-18.569999999999993,-16.944000000000003,223.438,137.056,-273.736,-61.110000000000014,38.605999999999995,-15.79,-167.498,66.832,-144.914,-121.768,-125.866,286.902,-199.078,-62.454,-97.108,178.54,-131.582,86.96000000000001,-169.414,-191.514,32.594,-102.02000000000001,156.156,-144.308,683.274,-54.846000000000004,-85.822,194.258,50.02799999999999,-4.672000000000001,-121.74599999999998,-25.75,-29.374000000000002,85.118,-28.039999999999992,-357.234,283.826,28.05,-175.036,-40.618,18.386,400.772,109.03800000000001,234.724,41.454,40.906,23.628,-118.378,-29.195999999999998,66.732,39.176,-12.508,44.388000000000005,-246.864,-80.456,-46.202,144.774
4.646000000000001,-39.784,109.626,195.348,197.348,34.948,312.594,6.3700000000000045,67.08,-19.569999999999993,-71.944,209.438,105.056,-236.736,-69.11000000000001,60.605999999999995,-74.78999999999999,-178.498,45.831999999999994,-176.914,-140.768,-148.86599999999999,283.902,-209.078,-59.454,-99.108,191.54,-147.582,57.96,-197.414,-217.514,48.594,-104.02000000000001,146.156,-153.308,702.274,-98.846,-111.822,150.258,48.02799999999999,2.328,-75.74599999999998,-15.75,-43.374,75.118,-83.03999999999999,-346.234,269.826,43.05,-191.036,-75.618,26.386,363.772,86.03800000000001,203.724,53.454,24.906,24.628,-164.378,-47.196,72.732,50.176,-15.508,20.388,-239.864,-116.456,-75.202,148.774
-12.354,-26.784,93.626,184.348,216.348,44.948,341.594,33.370000000000005,54.08,-64.57,-134.94400000000002,210.438,66.056,-212.736,-59.110000000000014,90.606,-109.78999999999999,-196.498,18.831999999999994,-183.914,-149.768,-151.86599999999999,285.902,-200.078,-47.454,-121.108,197.54,-172.582,38.96,-233.414,-229.514,41.594,-98.02000000000001,127.156,-175.308,734.274,-150.846,-136.822,102.258,47.02799999999999,-2.672,-29.74599999999998,-30.75,-41.374,92.118,-145.04,-334.234,253.826,18.05,-205.036,-111.618,13.386,319.772,96.03800000000001,184.724,65.45400000000001,7.905999999999999,20.628,-215.378,-73.196,48.732,56.176,-17.508,-6.611999999999998,-220.864,-113.456,-75.202,155.774
-28.354,-0.7839999999999989,105.626,190.348,241.348,49.948,363.594,63.370000000000005,45.08,-62.56999999999999,-164.94400000000002,206.438,18.056,-191.736,-66.11000000000001,115.606,-124.78999999999999,-199.498,13.831999999999994,-172.914,-151.768,-136.86599999999999,289.902,-163.078,-46.454,-88.108,195.54,-179.582,28.96,-237.414,-216.514,43.594,-84.02000000000001,117.156,-170.308,761.274,-207.846,-160.822,62.257999999999996,62.02799999999999,8.328,-12.745999999999981,-38.75,-27.374000000000002,108.118,-204.04,-327.234,263.826,-46.95,-210.036,-125.618,20.386,249.772,90.03800000000001,171.724,76.45400000000001,-15.094000000000001,6.628,-244.378,-94.196,8.732,62.176,-7.507999999999999,-12.611999999999998,-195.864,-78.456,-72.202,150.774
-29.354,23.216,113.626,219.348,246.348,87.94800000000001,375.594,90.37,52.08,-79.57,-184.94400000000002,203.438,-16.944,-186.736,-36.110000000000014,169.606,-187.79,-172.498,6.831999999999994,-179.914,-147.768,-121.866,278.902,-177.078,-30.454,-76.108,195.54,-189.582,11.96,-242.414,-210.514,34.594,-87.02000000000001,104.156,-155.308,787.274,-250.846,-172.822,35.257999999999996,67.02799999999999,37.328,-38.74599999999998,-27.75,-22.374000000000002,130.118,-235.04,-299.234,275.826,-97.95,-223.036,-153.618,45.385999999999996,171.772,52.03800000000001,170.724,96.45400000000001,-25.094,-0.3719999999999999,-257.378,-104.196,-9.268,72.176,-9.508,-24.612,-183.864,-52.456,-90.202,155.774
-32.354,32.216,108.626,219.348,234.348,96.94800000000001,400.594,120.37,37.08,-98.57,-198.94400000000002,195.438,-44.944,-197.736,-38.110000000000014,213.606,-260.79,-168.498,-18.168000000000006,-195.914,-153.768,-116.866,285.902,-183.078,-34.454,-51.108000000000004,186.54,-198.582,-4.039999999999999,-258.414,-204.514,42.594,-108.02000000000001,93.156,-154.308,813.274,-283.846,-187.822,-6.742000000000001,37.02799999999999,49.328,-78.74599999999998,-1.75,-4.374000000000002,142.118,-257.03999999999996,-250.234,265.826,-109.95,-229.036,-184.618,71.386,100.77199999999999,4.038000000000011,159.724,114.45400000000001,-39.094,-3.372,-260.378,-112.196,-3.2680000000000007,76.176,-23.508,-40.611999999999995,-173.864,-43.456,-97.202,159.774
-40.354,35.216,123.626,196.348,234.348,78.94800000000001,443.594,131.37,23.08,-124.57,-224.94400000000002,200.438,-64.944,-221.736,-46.110000000000014,226.606,-314.79,-143.498,-37.168000000000006,-202.914,-173.768,-132.86599999999999,303.902,-169.078,-40.454,-18.108,196.54,-188.582,4.960000000000001,-260.414,-202.514,37.594,-128.02,94.156,-173.308,852.274,-312.846,-201.822,-75.742,8.027999999999992,51.328,-105.74599999999998,0.25,1.6259999999999977,153.118,-278.03999999999996,-221.234,254.826,-88.95,-229.036,-192.618,72.386,50.77199999999999,-6.961999999999989,142.724,125.45400000000001,-54.094,-2.372,-254.378,-111.196,-6.268000000000001,79.176,-45.507999999999996,-73.612,-148.864,-43.456,-59.202,164.774
-59.354,49.216,138.626,179.348,242.348,71.94800000000001,480.594,145.37,30.08,-140.57,-231.94400000000002,204.438,-70.944,-232.736,-41.110000000000014,237.606,-354.79,-135.498,-54.168000000000006,-209.914,-189.768,-149.86599999999999,327.902,-156.078,-49.454,-13.108,206.54,-168.582,24.96,-271.414,-191.514,49.594,-114.02000000000001,97.156,-176.308,876.274,-338.846,-203.822,-150.742,-11.972000000000008,48.328,-108.74599999999998,-14.75,-11.374000000000002,185.118,-296.03999999999996,-219.234,250.826,-78.95,-240.036,-182.618,67.386,15.771999999999991,-5.961999999999989,117.724,146.454,-65.094,-10.372,-266.378,-105.196,-12.268,82.176,-41.507999999999996,-90.612,-115.864,-38.456,-11.201999999999998,178.774
-90.354,47.216,116.626,122.348,230.348,77.94800000000001,468.594,130.37,10.079999999999998,-153.57,-239.94400000000002,183.438,-105.944,-298.736,-72.11000000000001,233.606,-388.79,-148.498,-56.168000000000006,-224.914,-227.768,-183.86599999999999,321.902,-188.078,-61.454,-23.108,181.54,-179.582,26.96,-293.414,-197.514,62.594,-128.02,88.156,-159.308,875.274,-359.846,-217.822,-204.742,-31.97200000000001,31.328,-94.74599999999998,-32.75,-21.374000000000002,184.118,-314.03999999999996,-222.234,239.826,-68.95,-257.036,-182.618,72.386,-25.22800000000001,-13.961999999999989,81.724,163.454,-82.094,-25.372,-273.378,-99.196,-13.268,71.176,-58.507999999999996,-106.612,-91.864,-32.456,13.798000000000002,186.774
-120.354,55.216,102.626,92.348,214.348,47.948,480.594,145.37,-5.920000000000002,-162.57,-242.94400000000002,181.438,-122.944,-382.736,-80.11000000000001,231.606,-407.79,-157.498,-74.168,-231.914,-243.768,-201.86599999999999,308.902,-204.078,-85.454,-35.108000000000004,175.54,-190.582,12.96,-312.414,-170.514,82.594,-140.02,68.156,-167.308,867.274,-381.846,-242.822,-242.742,-25.97200000000001,3.328,-86.74599999999998,-48.75,-35.374,173.118,-347.03999999999996,-237.234,214.826,-62.95,-277.036,-210.618,71.386,-63.22800000000001,-16.96199999999999,72.724,189.454,-99.094,-37.372,-261.378,-103.196,-24.268,62.176,-80.508,-120.612,-71.864,-37.456,10.798000000000002,185.774
-150.35399999999998,51.216,103.626,95.348,212.348,13.948,470.594,155.37,-35.92,-178.57,-226.94400000000002,154.438,-151.944,-431.736,-38.110000000000014,240.606,-405.79,-183.498,-95.168,-251.914,-263.76800000000003,-224.86599999999999,313.902,-240.078,-108.454,-61.108000000000004,158.54,-213.582,-12.04,-357.414,-181.514,84.594,-163.02,37.156,-174.308,850.274,-395.846,-264.822,-278.742,-27.97200000000001,-10.672,-57.74599999999998,-69.75,-57.374,160.118,-383.03999999999996,-250.234,209.826,-34.95,-292.036,-270.618,72.386,-95.22800000000001,-18.96199999999999,90.724,231.454,-118.094,-37.372,-244.378,-101.196,-34.268,57.176,-104.508,-163.612,-49.864000000000004,-37.456,-11.201999999999998,184.774
-171.35399999999998,50.216,112.626,71.348,205.348,-35.052,470.594,168.37,-51.92,-204.57,-209.94400000000002,112.438,-152.944,-443.736,21.889999999999986,268.606,-399.79,-219.498,-98.168,-287.914,-275.76800000000003,-236.86599999999999,334.902,-247.078,-112.454,-89.108,165.54,-236.582,-46.04,-394.414,-166.514,82.594,-164.02,28.156,-177.308,812.274,-415.846,-292.822,-323.742,-78.97200000000001,-27.672,-41.74599999999998,-73.75,-83.374,162.118,-416.03999999999996,-285.234,202.826,-17.95,-297.036,-327.618,71.386,-107.22800000000001,-57.96199999999999,109.724,252.454,-138.094,-47.372,-248.378,-108.196,-34.268,68.176,-117.508,-172.612,-68.864,-31.456,-35.202,191.774
-163.35399999999998,47.216,135.626,42.348,196.348,-31.052,495.594,202.37,-26.92,-189.57,-200.94400000000002,112.438,-126.944,-431.736,174.89,308.606,-367.79,-209.498,-87.168,-299.914,-277.76800000000003,-235.86599999999999,355.902,-228.078,-97.454,-77.108,173.54,-237.582,-57.04,-406.414,-157.514,104.594,-158.02,38.156,-176.308,774.274,-400.846,-300.822,-343.742,-123.97200000000001,-16.672,-31.74599999999998,-86.75,-67.374,176.118,-436.03999999999996,-328.234,193.826,-5.949999999999999,-292.036,-344.618,69.386,-78.22800000000001,-61.96199999999999,131.724,260.454,-144.094,-52.372,-245.378,-105.196,-36.268,91.176,-112.508,-130.612,-75.864,-26.456,-54.202,195.774
